"","Date","word"
"80885",2016-08-15,"canada"
"80886",2016-08-15,"canada"
"80887",2016-08-15,"baby"
"80888",2016-08-15,"canada"
"80889",2016-08-15,"canada"
"80890",2018-02-09,"plant"
"80891",2018-02-09,"plant"
"80892",2018-02-09,"plant"
"80893",2018-02-09,"plant"
"80894",2018-02-09,"plant"
"80895",2018-02-09,"plant"
"80896",2018-02-09,"plant"
"80897",2018-02-09,"plant"
"80898",2018-02-09,"plant"
"80899",2018-02-09,"plant"
"80900",2018-02-09,"wood"
"80901",2018-02-09,"mountain"
"80902",2012-06-28,"pistachio"
"80903",2012-06-28,"sweet"
"80904",2012-06-28,"sweet"
"80905",2012-06-28,"sweet"
"80906",2012-06-28,"sweet"
"80907",2012-06-28,"sweet"
"80908",2012-06-28,"sweet"
"80909",2012-06-28,"sweet"
"80910",2012-06-28,"orange"
"80911",2012-06-28,"orange"
"80912",2012-06-28,"orange"
"80913",2012-06-28,"orange"
"80914",2012-06-28,"orange"
"80915",2012-06-28,"orange"
"80916",2012-06-28,"orange"
"80917",2012-06-28,"orange"
"80918",2012-06-28,"orange"
"80919",2012-06-28,"orange"
"80920",2012-06-28,"scented"
"80921",2012-06-28,"golden"
"80922",2012-06-28,"golden"
"80923",2012-06-28,"golden"
"80924",2012-06-28,"golden"
"80925",2012-06-28,"golden"
"80926",2012-06-28,"pistachio"
"80927",2012-06-28,"green"
"80928",2012-06-28,"green"
"80929",2012-06-28,"green"
"80930",2012-06-28,"green"
"80931",2012-06-28,"pistachio"
"80932",2012-06-28,"love"
"80933",2014-10-31,"almond"
"80934",2014-10-31,"almond"
"80935",2014-10-31,"milk"
"80936",2014-10-31,"spice"
"80937",2014-10-31,"almond"
"80938",2014-10-31,"almond"
"80939",2014-10-31,"raw"
"80940",2014-10-31,"water"
"80941",2014-10-31,"water"
"80942",2014-10-31,"water"
"80943",2014-10-31,"water"
"80944",2014-10-31,"milk"
"80945",2014-10-31,"honey"
"80946",2014-10-31,"cinnamon"
"80947",2014-10-31,"almond"
"80948",2014-10-31,"almond"
"80949",2014-10-31,"milk"
"80950",2014-10-31,"almond"
"80951",2014-10-31,"almond"
"80952",2014-10-31,"milk"
"80953",2014-05-04,"live"
"80954",2014-05-04,"live"
"80955",2014-05-04,"garden"
"80956",2014-05-04,"live"
"80957",2014-05-04,"live"
"80958",2015-07-20,"plants"
"80959",2015-07-20,"plants"
"80960",2015-07-20,"plants"
"80961",2017-10-05,"plant"
"80962",2017-10-05,"plant"
"80963",2017-10-05,"plant"
"80964",2017-10-05,"plant"
"80965",2017-10-05,"plant"
"80966",2017-10-05,"plant"
"80967",2017-10-05,"plant"
"80968",2017-10-05,"plant"
"80969",2017-10-05,"plant"
"80970",2017-10-05,"plant"
"80971",2014-04-02,"rock"
"80972",2014-04-02,"rock"
"80973",2014-04-02,"green"
"80974",2014-04-02,"green"
"80975",2014-04-02,"green"
"80976",2014-04-02,"green"
"80977",2015-03-09,"sweet"
"80978",2015-03-09,"sweet"
"80979",2015-03-09,"sweet"
"80980",2015-03-09,"sweet"
"80981",2015-03-09,"sweet"
"80982",2015-03-09,"sweet"
"80983",2015-03-09,"sweet"
"80984",2015-03-09,"peanut"
"80985",2015-03-09,"butter"
"80986",2015-03-09,"butter"
"80987",2015-03-09,"butter"
"80988",2015-03-09,"soft"
"80989",2015-03-09,"strawberry"
"80990",2015-03-09,"strawberry"
"80991",2015-03-09,"strawberry"
"80992",2015-03-09,"strawberry"
"80993",2015-03-09,"peanut"
"80994",2015-03-09,"butter"
"80995",2015-03-09,"butter"
"80996",2015-03-09,"butter"
"80997",2010-10-17,"live"
"80998",2010-10-17,"live"
"80999",2010-10-17,"american"
"81000",2010-10-17,"american"
"81001",2010-10-17,"american"
"81002",2010-10-17,"american"
"81003",2010-10-17,"american"
"81004",2011-09-15,"sweet"
"81005",2011-09-15,"sweet"
"81006",2011-09-15,"sweet"
"81007",2011-09-15,"sweet"
"81008",2011-09-15,"sweet"
"81009",2011-09-15,"sweet"
"81010",2011-09-15,"sweet"
"81011",2011-09-15,"spring"
"81012",2011-09-15,"sweet"
"81013",2011-09-15,"sweet"
"81014",2011-09-15,"sweet"
"81015",2011-09-15,"sweet"
"81016",2011-09-15,"sweet"
"81017",2011-09-15,"sweet"
"81018",2011-09-15,"sweet"
"81019",2011-09-15,"green"
"81020",2011-09-15,"green"
"81021",2011-09-15,"green"
"81022",2011-09-15,"green"
"81023",2011-09-15,"garden"
"81024",2011-09-15,"flower"
"81025",2011-09-15,"flower"
"81026",2011-09-15,"flower"
"81027",2011-09-15,"flower"
"81028",2011-09-15,"flower"
"81029",2011-09-15,"water"
"81030",2011-09-15,"water"
"81031",2011-09-15,"water"
"81032",2011-09-15,"water"
"81033",2011-09-15,"love"
"81034",2011-09-15,"sweet"
"81035",2011-09-15,"sweet"
"81036",2011-09-15,"sweet"
"81037",2011-09-15,"sweet"
"81038",2011-09-15,"sweet"
"81039",2011-09-15,"sweet"
"81040",2011-09-15,"sweet"
"81041",2011-09-15,"glory"
"81042",2014-12-24,"night"
"81043",2014-12-24,"night"
"81044",2014-12-24,"evening"
"81045",2014-12-24,"evening"
"81046",2014-12-24,"common"
"81047",2014-12-24,"common"
"81048",2014-12-24,"common"
"81049",2014-12-24,"common"
"81050",2014-12-24,"common"
"81051",2014-12-24,"common"
"81052",2014-12-24,"common"
"81053",2014-12-24,"common"
"81054",2014-12-24,"common"
"81055",2014-12-24,"common"
"81056",2014-12-24,"spice"
"81057",2014-12-24,"sauce"
"81058",2017-05-31,"love"
"81059",2017-05-31,"love"
"81060",2017-05-31,"love"
"81061",2017-05-31,"love"
"81062",2018-02-02,"raw"
"81063",2015-09-09,"land"
"81064",2015-09-09,"land"
"81065",2015-09-09,"eye"
"81066",2015-09-09,"eye"
"81067",2015-03-04,"carolina"
"81068",2015-03-04,"carolina"
"81069",2015-02-16,"giant"
"81070",2015-02-16,"giant"
"81071",2015-02-16,"climbing"
"81072",2015-10-12,"sugar"
"81073",2015-10-12,"sugar"
"81074",2015-10-12,"sweet"
"81075",2015-10-12,"sweet"
"81076",2015-10-12,"sweet"
"81077",2015-10-12,"sweet"
"81078",2015-10-12,"sweet"
"81079",2015-10-12,"sweet"
"81080",2015-10-12,"sweet"
"81081",2015-10-12,"tooth"
"81082",2015-10-12,"love"
"81083",2015-10-12,"olive"
"81084",2015-10-12,"olive"
"81085",2015-10-12,"red"
"81086",2015-10-12,"red"
"81087",2015-10-12,"red"
"81088",2015-10-12,"red"
"81089",2015-10-12,"red"
"81090",2015-10-12,"red"
"81091",2015-10-12,"red"
"81092",2015-10-12,"red"
"81093",2015-10-12,"red"
"81094",2015-10-12,"red"
"81095",2015-10-12,"red"
"81096",2015-10-12,"red"
"81097",2015-10-12,"red"
"81098",2015-10-12,"blackberry"
"81099",2015-10-12,"blackberry"
"81100",2015-10-12,"blackberry"
"81101",2015-10-12,"blackberry"
"81102",2014-10-28,"morning"
"81103",2014-10-28,"spice"
"81104",2014-10-28,"joy"
"81105",2014-10-28,"spice"
"81106",2014-10-28,"spice"
"81107",2014-10-28,"spice"
"81108",2014-10-28,"cinnamon"
"81109",2014-10-28,"cinnamon"
"81110",2014-10-28,"sugar"
"81111",2014-10-28,"sugar"
"81112",2014-10-28,"maple"
"81113",2014-10-28,"maple"
"81114",2014-10-28,"maple"
"81115",2014-10-28,"maple"
"81116",2014-10-28,"maple"
"81117",2014-10-28,"maple"
"81118",2014-10-28,"maple"
"81119",2014-10-28,"maple"
"81120",2014-10-28,"maple"
"81121",2014-10-28,"maple"
"81122",2014-10-28,"maple"
"81123",2014-10-28,"maple"
"81124",2014-10-28,"maple"
"81125",2014-10-28,"maple"
"81126",2014-10-28,"maple"
"81127",2014-10-28,"maple"
"81128",2014-10-28,"maple"
"81129",2014-10-28,"maple"
"81130",2015-07-16,"summer"
"81131",2015-02-18,"tree"
"81132",2015-02-18,"tree"
"81133",2015-02-18,"tree"
"81134",2015-02-18,"tree"
"81135",2015-02-18,"tree"
"81136",2015-02-18,"tree"
"81137",2015-02-18,"tree"
"81138",2015-02-18,"tree"
"81139",2015-02-18,"tree"
"81140",2015-02-18,"golden"
"81141",2015-02-18,"golden"
"81142",2015-02-18,"golden"
"81143",2015-02-18,"golden"
"81144",2015-02-18,"golden"
"81145",2015-02-18,"wall"
"81146",2015-02-18,"tree"
"81147",2015-02-18,"tree"
"81148",2015-02-18,"tree"
"81149",2015-02-18,"tree"
"81150",2015-02-18,"tree"
"81151",2015-02-18,"tree"
"81152",2015-02-18,"tree"
"81153",2015-02-18,"tree"
"81154",2015-02-18,"tree"
"81155",2017-07-05,"pink"
"81156",2017-07-05,"black"
"81157",2017-07-05,"black"
"81158",2017-07-05,"black"
"81159",2017-07-05,"black"
"81160",2017-07-05,"black"
"81161",2017-07-05,"black"
"81162",2017-07-05,"black"
"81163",2017-07-05,"black"
"81164",2017-07-05,"black"
"81165",2017-07-05,"black"
"81166",2017-07-05,"black"
"81167",2017-07-05,"black"
"81168",2017-07-05,"black"
"81169",2017-07-05,"black"
"81170",2017-07-05,"white"
"81171",2017-07-05,"white"
"81172",2017-07-05,"white"
"81173",2017-07-05,"white"
"81174",2017-07-05,"white"
"81175",2017-07-05,"white"
"81176",2017-07-05,"white"
"81177",2017-07-05,"white"
"81178",2017-07-05,"white"
"81179",2017-07-05,"white"
"81180",2017-07-05,"white"
"81181",2017-07-05,"white"
"81182",2017-07-05,"white"
"81183",2017-07-05,"white"
"81184",2017-07-05,"white"
"81185",2017-07-05,"white"
"81186",2017-07-05,"white"
"81187",2017-07-05,"white"
"81188",2017-07-05,"white"
"81189",2017-07-05,"pink"
"81190",2017-07-05,"white"
"81191",2017-07-05,"white"
"81192",2017-07-05,"white"
"81193",2017-07-05,"white"
"81194",2017-07-05,"white"
"81195",2017-07-05,"white"
"81196",2017-07-05,"white"
"81197",2017-07-05,"white"
"81198",2017-07-05,"white"
"81199",2017-07-05,"white"
"81200",2017-07-05,"white"
"81201",2017-07-05,"white"
"81202",2017-07-05,"white"
"81203",2017-07-05,"white"
"81204",2017-07-05,"white"
"81205",2017-07-05,"white"
"81206",2017-07-05,"white"
"81207",2017-07-05,"white"
"81208",2017-07-05,"white"
"81209",2017-07-05,"black"
"81210",2017-07-05,"black"
"81211",2017-07-05,"black"
"81212",2017-07-05,"black"
"81213",2017-07-05,"black"
"81214",2017-07-05,"black"
"81215",2017-07-05,"black"
"81216",2017-07-05,"black"
"81217",2017-07-05,"black"
"81218",2017-07-05,"black"
"81219",2017-07-05,"black"
"81220",2017-07-05,"black"
"81221",2017-07-05,"black"
"81222",2017-07-05,"black"
"81223",2012-10-10,"sweet"
"81224",2012-10-10,"sweet"
"81225",2012-10-10,"sweet"
"81226",2012-10-10,"sweet"
"81227",2012-10-10,"sweet"
"81228",2012-10-10,"sweet"
"81229",2012-10-10,"sweet"
"81230",2012-10-10,"pink"
"81231",2012-10-10,"black"
"81232",2012-10-10,"black"
"81233",2012-10-10,"black"
"81234",2012-10-10,"black"
"81235",2012-10-10,"black"
"81236",2012-10-10,"black"
"81237",2012-10-10,"black"
"81238",2012-10-10,"black"
"81239",2012-10-10,"black"
"81240",2012-10-10,"black"
"81241",2012-10-10,"black"
"81242",2012-10-10,"black"
"81243",2012-10-10,"black"
"81244",2012-10-10,"black"
"81245",2012-10-10,"sweet"
"81246",2012-10-10,"sweet"
"81247",2012-10-10,"sweet"
"81248",2012-10-10,"sweet"
"81249",2012-10-10,"sweet"
"81250",2012-10-10,"sweet"
"81251",2012-10-10,"sweet"
"81252",2012-09-13,"peanut"
"81253",2012-09-13,"butter"
"81254",2012-09-13,"butter"
"81255",2012-09-13,"butter"
"81256",2012-09-13,"sweet"
"81257",2012-09-13,"sweet"
"81258",2012-09-13,"sweet"
"81259",2012-09-13,"sweet"
"81260",2012-09-13,"sweet"
"81261",2012-09-13,"sweet"
"81262",2012-09-13,"sweet"
"81263",2012-09-13,"tooth"
"81264",2012-09-13,"peanut"
"81265",2012-09-13,"butter"
"81266",2012-09-13,"butter"
"81267",2012-09-13,"butter"
"81268",2012-09-13,"peanut"
"81269",2012-09-13,"butter"
"81270",2012-09-13,"butter"
"81271",2012-09-13,"butter"
"81272",2014-05-15,"maple"
"81273",2014-05-15,"maple"
"81274",2014-05-15,"maple"
"81275",2014-05-15,"maple"
"81276",2014-05-15,"maple"
"81277",2014-05-15,"maple"
"81278",2014-05-15,"maple"
"81279",2014-05-15,"maple"
"81280",2014-05-15,"maple"
"81281",2014-05-15,"maple"
"81282",2014-05-15,"maple"
"81283",2014-05-15,"maple"
"81284",2014-05-15,"maple"
"81285",2014-05-15,"maple"
"81286",2014-05-15,"maple"
"81287",2014-05-15,"maple"
"81288",2014-05-15,"maple"
"81289",2014-05-15,"maple"
"81290",2014-05-15,"field"
"81291",2010-10-13,"spring"
"81292",2011-08-28,"pink"
"81293",2011-08-28,"pink"
"81294",2011-08-28,"track"
"81295",2011-08-28,"sweet"
"81296",2011-08-28,"sweet"
"81297",2011-08-28,"sweet"
"81298",2011-08-28,"sweet"
"81299",2011-08-28,"sweet"
"81300",2011-08-28,"sweet"
"81301",2011-08-28,"sweet"
"81302",2011-08-28,"tooth"
"81303",2011-08-28,"passion"
"81304",2013-10-31,"jack"
"81305",2013-10-31,"jack"
"81306",2013-10-31,"winter"
"81307",2013-10-31,"winter"
"81308",2013-10-31,"jack"
"81309",2013-10-31,"jack"
"81310",2013-10-31,"spice"
"81311",2013-10-31,"spice"
"81312",2013-10-31,"love"
"81313",2013-10-31,"cinnamon"
"81314",2013-10-31,"vanilla"
"81315",2013-10-31,"spice"
"81316",2017-01-06,"green"
"81317",2017-01-06,"green"
"81318",2017-01-06,"green"
"81319",2017-01-06,"green"
"81320",2017-01-06,"flower"
"81321",2017-01-06,"flower"
"81322",2017-01-06,"flower"
"81323",2017-01-06,"flower"
"81324",2017-01-06,"flower"
"81325",2017-01-06,"green"
"81326",2017-01-06,"green"
"81327",2017-01-06,"green"
"81328",2017-01-06,"green"
"81329",2017-01-28,"baby"
"81330",2017-01-28,"baby"
"81331",2017-01-28,"baby"
"81332",2017-01-28,"rock"
"81333",2017-01-28,"rock"
"81334",2017-01-28,"track"
"81335",2017-01-28,"baby"
"81336",2017-01-28,"sweet"
"81337",2017-01-28,"sweet"
"81338",2017-01-28,"sweet"
"81339",2017-01-28,"sweet"
"81340",2017-01-28,"sweet"
"81341",2017-01-28,"sweet"
"81342",2017-01-28,"sweet"
"81343",2017-01-28,"potato"
"81344",2017-01-28,"potato"
"81345",2017-01-28,"potato"
"81346",2017-01-28,"green"
"81347",2017-01-28,"green"
"81348",2017-01-28,"green"
"81349",2017-01-28,"green"
"81350",2017-01-28,"bean"
"81351",2017-01-28,"bean"
"81352",2018-01-31,"river"
"81353",2018-01-31,"river"
"81354",2018-01-31,"river"
"81355",2018-01-31,"river"
"81356",2018-01-31,"river"
"81357",2018-01-31,"river"
"81358",2018-01-31,"river"
"81359",2018-01-31,"river"
"81360",2018-01-31,"river"
"81361",2018-01-31,"river"
"81362",2018-01-31,"river"
"81363",2018-01-31,"river"
"81364",2015-06-12,"land"
"81365",2016-03-18,"chain"
"81366",2015-09-15,"annual"
"81367",2015-09-15,"night"
"81368",2015-09-15,"night"
"81369",2013-01-14,"sweet"
"81370",2013-01-14,"sweet"
"81371",2013-01-14,"sweet"
"81372",2013-01-14,"sweet"
"81373",2013-01-14,"sweet"
"81374",2013-01-14,"sweet"
"81375",2013-01-14,"sweet"
"81376",2013-01-14,"pink"
"81377",2014-09-30,"love"
"81378",2014-09-30,"maple"
"81379",2014-09-30,"maple"
"81380",2014-09-30,"maple"
"81381",2014-09-30,"maple"
"81382",2014-09-30,"maple"
"81383",2014-09-30,"maple"
"81384",2014-09-30,"maple"
"81385",2014-09-30,"maple"
"81386",2014-09-30,"maple"
"81387",2014-09-30,"maple"
"81388",2014-09-30,"maple"
"81389",2014-09-30,"maple"
"81390",2014-09-30,"maple"
"81391",2014-09-30,"maple"
"81392",2014-09-30,"maple"
"81393",2014-09-30,"maple"
"81394",2014-09-30,"maple"
"81395",2014-09-30,"maple"
"81396",2014-09-30,"red"
"81397",2014-09-30,"red"
"81398",2014-09-30,"red"
"81399",2014-09-30,"red"
"81400",2014-09-30,"red"
"81401",2014-09-30,"red"
"81402",2014-09-30,"red"
"81403",2014-09-30,"red"
"81404",2014-09-30,"red"
"81405",2014-09-30,"red"
"81406",2014-09-30,"red"
"81407",2014-09-30,"red"
"81408",2014-09-30,"red"
"81409",2014-09-30,"cherry"
"81410",2014-09-30,"cherry"
"81411",2014-09-30,"cherry"
"81412",2014-09-30,"cherry"
"81413",2014-09-30,"cherry"
"81414",2014-09-30,"cherry"
"81415",2014-09-30,"cherry"
"81416",2014-09-30,"cherry"
"81417",2014-09-30,"cherry"
"81418",2014-09-30,"sweet"
"81419",2014-09-30,"sweet"
"81420",2014-09-30,"sweet"
"81421",2014-09-30,"sweet"
"81422",2014-09-30,"sweet"
"81423",2014-09-30,"sweet"
"81424",2014-09-30,"sweet"
"81425",2014-07-09,"california"
"81426",2014-07-09,"california"
"81427",2014-07-09,"california"
"81428",2014-07-09,"california"
"81429",2014-07-09,"california"
"81430",2014-07-09,"california"
"81431",2014-07-09,"california"
"81432",2014-07-09,"live"
"81433",2014-07-09,"live"
"81434",2014-09-03,"bamboo"
"81435",2014-09-03,"bamboo"
"81436",2014-09-03,"rice"
"81437",2014-09-03,"rice"
"81438",2014-09-03,"rice"
"81439",2014-09-03,"rice"
"81440",2014-09-03,"rice"
"81441",2014-09-03,"rice"
"81442",2014-09-03,"rice"
"81443",2014-09-03,"rice"
"81444",2014-09-03,"leaves"
"81445",2014-09-03,"bamboo"
"81446",2014-09-03,"bamboo"
"81447",2014-09-03,"bamboo"
"81448",2014-09-03,"bamboo"
"81449",2018-01-27,"water"
"81450",2018-01-27,"water"
"81451",2018-01-27,"water"
"81452",2018-01-27,"water"
"81453",2018-01-27,"water"
"81454",2018-01-27,"water"
"81455",2018-01-27,"water"
"81456",2018-01-27,"water"
"81457",2011-06-13,"palm"
"81458",2011-06-13,"palm"
"81459",2015-05-18,"summer"
"81460",2011-07-29,"maple"
"81461",2011-07-29,"maple"
"81462",2011-07-29,"maple"
"81463",2011-07-29,"maple"
"81464",2011-07-29,"maple"
"81465",2011-07-29,"maple"
"81466",2011-07-29,"maple"
"81467",2011-07-29,"maple"
"81468",2011-07-29,"maple"
"81469",2011-07-29,"maple"
"81470",2011-07-29,"maple"
"81471",2011-07-29,"maple"
"81472",2011-07-29,"maple"
"81473",2011-07-29,"maple"
"81474",2011-07-29,"maple"
"81475",2011-07-29,"maple"
"81476",2011-07-29,"maple"
"81477",2011-07-29,"maple"
"81478",2011-07-29,"ink"
"81479",2011-07-29,"blue"
"81480",2011-07-29,"blue"
"81481",2011-07-29,"blue"
"81482",2011-07-29,"blue"
"81483",2011-07-29,"purple"
"81484",2011-07-29,"purple"
"81485",2011-07-29,"purple"
"81486",2014-05-14,"field"
"81487",2014-06-30,"summer"
"81488",2015-02-09,"whiskey"
"81489",2015-02-09,"whiskey"
"81490",2015-02-09,"whiskey"
"81491",2015-02-09,"rye"
"81492",2015-02-09,"coffee"
"81493",2015-02-09,"whiskey"
"81494",2015-02-09,"potato"
"81495",2015-02-09,"potato"
"81496",2015-02-09,"potato"
"81497",2015-02-09,"rye"
"81498",2016-04-29,"colic"
"81499",2011-11-20,"christmas"
"81500",2011-11-20,"giant"
"81501",2011-11-20,"giant"
"81502",2011-11-20,"black"
"81503",2011-11-20,"black"
"81504",2011-11-20,"black"
"81505",2011-11-20,"black"
"81506",2011-11-20,"black"
"81507",2011-11-20,"black"
"81508",2011-11-20,"black"
"81509",2011-11-20,"black"
"81510",2011-11-20,"black"
"81511",2011-11-20,"black"
"81512",2011-11-20,"black"
"81513",2011-11-20,"black"
"81514",2011-11-20,"black"
"81515",2011-11-20,"black"
"81516",2011-11-20,"white"
"81517",2011-11-20,"white"
"81518",2011-11-20,"white"
"81519",2011-11-20,"white"
"81520",2011-11-20,"white"
"81521",2011-11-20,"white"
"81522",2011-11-20,"white"
"81523",2011-11-20,"white"
"81524",2011-11-20,"white"
"81525",2011-11-20,"white"
"81526",2011-11-20,"white"
"81527",2011-11-20,"white"
"81528",2011-11-20,"white"
"81529",2011-11-20,"white"
"81530",2011-11-20,"white"
"81531",2011-11-20,"white"
"81532",2011-11-20,"white"
"81533",2011-11-20,"white"
"81534",2011-11-20,"white"
"81535",2011-11-20,"carrot"
"81536",2011-11-20,"carrot"
"81537",2011-11-20,"carrot"
"81538",2011-11-20,"carrot"
"81539",2011-11-20,"carrot"
"81540",2017-01-17,"white"
"81541",2017-01-17,"white"
"81542",2017-01-17,"white"
"81543",2017-01-17,"white"
"81544",2017-01-17,"white"
"81545",2017-01-17,"white"
"81546",2017-01-17,"white"
"81547",2017-01-17,"white"
"81548",2017-01-17,"white"
"81549",2017-01-17,"white"
"81550",2017-01-17,"white"
"81551",2017-01-17,"white"
"81552",2017-01-17,"white"
"81553",2017-01-17,"white"
"81554",2017-01-17,"white"
"81555",2017-01-17,"white"
"81556",2017-01-17,"white"
"81557",2017-01-17,"white"
"81558",2017-01-17,"white"
"81559",2017-01-17,"black"
"81560",2017-01-17,"black"
"81561",2017-01-17,"black"
"81562",2017-01-17,"black"
"81563",2017-01-17,"black"
"81564",2017-01-17,"black"
"81565",2017-01-17,"black"
"81566",2017-01-17,"black"
"81567",2017-01-17,"black"
"81568",2017-01-17,"black"
"81569",2017-01-17,"black"
"81570",2017-01-17,"black"
"81571",2017-01-17,"black"
"81572",2017-01-17,"black"
"81573",2017-01-17,"white"
"81574",2017-01-17,"white"
"81575",2017-01-17,"white"
"81576",2017-01-17,"white"
"81577",2017-01-17,"white"
"81578",2017-01-17,"white"
"81579",2017-01-17,"white"
"81580",2017-01-17,"white"
"81581",2017-01-17,"white"
"81582",2017-01-17,"white"
"81583",2017-01-17,"white"
"81584",2017-01-17,"white"
"81585",2017-01-17,"white"
"81586",2017-01-17,"white"
"81587",2017-01-17,"white"
"81588",2017-01-17,"white"
"81589",2017-01-17,"white"
"81590",2017-01-17,"white"
"81591",2017-01-17,"white"
"81592",2017-01-17,"green"
"81593",2017-01-17,"green"
"81594",2017-01-17,"green"
"81595",2017-01-17,"green"
"81596",2014-07-10,"summer"
"81597",2014-07-10,"summer"
"81598",2012-08-13,"milk"
"81599",2018-02-24,"bamboo"
"81600",2018-02-24,"bamboo"
"81601",2018-02-24,"pacific"
"81602",2018-02-24,"morning"
"81603",2018-02-24,"pacific"
"81604",2012-05-28,"running"
"81605",2012-05-28,"vanilla"
"81606",2012-05-28,"running"
"81607",2013-03-18,"love"
"81608",2013-03-18,"live"
"81609",2013-03-18,"live"
"81610",2013-03-18,"wild"
"81611",2013-03-18,"wild"
"81612",2013-03-18,"wild"
"81613",2013-03-18,"wild"
"81614",2013-03-18,"wild"
"81615",2013-03-18,"wild"
"81616",2013-03-18,"wild"
"81617",2013-03-18,"wild"
"81618",2013-03-18,"wild"
"81619",2013-03-18,"wild"
"81620",2013-03-18,"wild"
"81621",2013-03-18,"wild"
"81622",2013-03-18,"whiskey"
"81623",2014-03-20,"water"
"81624",2014-03-20,"water"
"81625",2014-03-20,"water"
"81626",2014-03-20,"water"
"81627",2014-03-20,"water"
"81628",2014-03-20,"water"
"81629",2014-03-20,"water"
"81630",2014-03-20,"water"
"81631",2014-03-20,"whiskey"
"81632",2014-03-20,"water"
"81633",2014-03-20,"water"
"81634",2014-03-20,"water"
"81635",2014-03-20,"water"
"81636",2014-03-20,"water"
"81637",2014-03-20,"water"
"81638",2014-03-20,"water"
"81639",2014-03-20,"water"
"81640",2014-03-20,"water"
"81641",2014-03-20,"water"
"81642",2014-03-20,"water"
"81643",2014-03-20,"water"
"81644",2014-03-20,"water"
"81645",2014-03-20,"water"
"81646",2014-03-20,"water"
"81647",2014-03-20,"water"
"81648",2014-03-20,"water"
"81649",2014-03-20,"water"
"81650",2014-03-20,"water"
"81651",2014-03-20,"water"
"81652",2014-03-20,"water"
"81653",2014-03-20,"water"
"81654",2014-03-20,"water"
"81655",2014-03-20,"water"
"81656",2016-04-15,"korean"
"81657",2016-04-15,"water"
"81658",2016-04-15,"water"
"81659",2016-04-15,"water"
"81660",2016-04-15,"water"
"81661",2016-04-15,"soft"
"81662",2014-10-27,"chain"
"81663",2014-10-27,"box"
"81664",2014-10-27,"box"
"81665",2014-10-27,"red"
"81666",2014-10-27,"red"
"81667",2014-10-27,"red"
"81668",2014-10-27,"red"
"81669",2014-10-27,"red"
"81670",2014-10-27,"red"
"81671",2014-10-27,"red"
"81672",2014-10-27,"red"
"81673",2014-10-27,"red"
"81674",2014-10-27,"red"
"81675",2014-10-27,"red"
"81676",2014-10-27,"red"
"81677",2014-10-27,"red"
"81678",2014-10-27,"yellow"
"81679",2014-10-27,"yellow"
"81680",2014-10-27,"yellow"
"81681",2014-10-27,"yellow"
"81682",2014-10-27,"yellow"
"81683",2014-10-27,"yellow"
"81684",2014-10-27,"yellow"
"81685",2014-10-27,"yellow"
"81686",2014-10-27,"yellow"
"81687",2014-10-27,"yellow"
"81688",2017-07-17,"summer"
"81689",2017-07-17,"summer"
"81690",2014-09-15,"sweet"
"81691",2014-09-15,"sweet"
"81692",2014-09-15,"sweet"
"81693",2014-09-15,"sweet"
"81694",2014-09-15,"sweet"
"81695",2014-09-15,"sweet"
"81696",2014-09-15,"sweet"
"81697",2014-09-15,"box"
"81698",2014-09-15,"box"
"81699",2015-03-05,"wall"
"81700",2015-03-05,"green"
"81701",2015-03-05,"green"
"81702",2015-03-05,"green"
"81703",2015-03-05,"green"
"81704",2015-03-05,"plants"
"81705",2015-03-05,"plants"
"81706",2015-03-05,"plants"
"81707",2015-03-05,"plants"
"81708",2015-03-05,"plants"
"81709",2015-03-05,"plants"
"81710",2015-03-05,"touch"
"81711",2015-03-05,"black"
"81712",2015-03-05,"black"
"81713",2015-03-05,"black"
"81714",2015-03-05,"black"
"81715",2015-03-05,"black"
"81716",2015-03-05,"black"
"81717",2015-03-05,"black"
"81718",2015-03-05,"black"
"81719",2015-03-05,"black"
"81720",2015-03-05,"black"
"81721",2015-03-05,"black"
"81722",2015-03-05,"black"
"81723",2015-03-05,"black"
"81724",2015-03-05,"black"
"81725",2015-03-05,"white"
"81726",2015-03-05,"white"
"81727",2015-03-05,"white"
"81728",2015-03-05,"white"
"81729",2015-03-05,"white"
"81730",2015-03-05,"white"
"81731",2015-03-05,"white"
"81732",2015-03-05,"white"
"81733",2015-03-05,"white"
"81734",2015-03-05,"white"
"81735",2015-03-05,"white"
"81736",2015-03-05,"white"
"81737",2015-03-05,"white"
"81738",2015-03-05,"white"
"81739",2015-03-05,"white"
"81740",2015-03-05,"white"
"81741",2015-03-05,"white"
"81742",2015-03-05,"white"
"81743",2015-03-05,"white"
"81744",2015-10-15,"wild"
"81745",2015-10-15,"wild"
"81746",2015-10-15,"wild"
"81747",2015-10-15,"wild"
"81748",2015-10-15,"wild"
"81749",2015-10-15,"wild"
"81750",2015-10-15,"wild"
"81751",2015-10-15,"wild"
"81752",2015-10-15,"wild"
"81753",2015-10-15,"wild"
"81754",2015-10-15,"wild"
"81755",2015-10-15,"wild"
"81756",2015-10-15,"soft"
"81757",2017-01-13,"japanese"
"81758",2010-06-23,"fever"
"81759",2015-07-23,"fruit"
"81760",2015-07-23,"fruit"
"81761",2015-07-23,"fruit"
"81762",2015-07-23,"fruit"
"81763",2015-07-23,"sweet"
"81764",2015-07-23,"sweet"
"81765",2015-07-23,"sweet"
"81766",2015-07-23,"sweet"
"81767",2015-07-23,"sweet"
"81768",2015-07-23,"sweet"
"81769",2015-07-23,"sweet"
